Case_Study_ID,Question_ID,Scenario_Text,Question_Text,Option_A,Option_B,Option_C,Option_D,Correct_Option,Reasoning
17,2,"Mallika purchased a land in Pune at a cost of ` 50 lakhs in December 2008 and held the same as her capital asset till 30th September, 2022. She started her real estate business on 1st October, 2022 and converted the said land into stock-in-trade of her business on the said date, when the fair market value of the land was ` 300 lakhs. She constructed 20 apartments of equal size, quality and dimension and the construction was completed in December, 2025. Cost of construction of each apartment is ` 15 lakhs. She sold 14 apartments at ` 40 lakhs per apartment during the period from January, 2026 - February, 2026. The remaining 6 apartments were held in stock as on 31st March, 2026. All the six apartments were sold in April, 2026 at ` 40 lakhs per apartment. She also holds a penthouse in Nagpur, construction of which was completed in March, 2025, as stock-in-trade. She let out the penthouse to Mr. Harish, a salaried individual, for ` 60,000 per month from April, 2025 to March, 2026, to whom she has furnished her PAN. He paid municipal taxes of ` 7,200 each for the years 2025-26 and 2026-27 in March, 2026 and March, 2027, respectively. The said penthouse was, thereafter, sold in April, 2027 for ` 70 lakhs. She invested ` 20 lakhs in bonds issued by National Highway Authority of India on 31st March, 2026; ` 20 lakhs in bonds of Rural Electrification Corporation Ltd. on 30th June, 2026, ` 10 lakhs in bonds of Rural Electrification Corporation Ltd. on 30th September, 2026 and ` 10 lakhs in bonds of National Highway Authority of India on 31st December, 2026. Mallika is subject to tax audit for the P.Y.2025-26. Cost Inflation Indices: F.Y.2008-09: 137 F.Y.2022-23: 331 F.Y.2023-24: 348 F.Y.2024-25: 363 F.Y.2025-26: 376",What is the amount of income chargeable to tax in the hands of Mallika for A.Y.2026-27 under the head “Profits and gains of business or profession”?,` 350 lakhs,` 50 lakhs,` 100 lakhs,` 140 lakhs,D,"In case of conversion of capital asset into stock in trade, the business income will be calculated in the year of actual transfer of such stock. Sale consideration = ` 40 lakhs x 14 = ` 560 lakhs Less: Proportionate FMV of land on date of conversion [` 300 x 14/20] = ` 210 lakhs Less: Cost of construction = ` 15 lakhs x 14 = ` 210 lakhs Business Income = ` 140 lakhs"
17,3,"Mallika purchased a land in Pune at a cost of ` 50 lakhs in December 2008 and held the same as her capital asset till 30th September, 2022. She started her real estate business on 1st October, 2022 and converted the said land into stock-in-trade of her business on the said date, when the fair market value of the land was ` 300 lakhs. She constructed 20 apartments of equal size, quality and dimension and the construction was completed in December, 2025. Cost of construction of each apartment is ` 15 lakhs. She sold 14 apartments at ` 40 lakhs per apartment during the period from January, 2026 - February, 2026. The remaining 6 apartments were held in stock as on 31st March, 2026. All the six apartments were sold in April, 2026 at ` 40 lakhs per apartment. She also holds a penthouse in Nagpur, construction of which was completed in March, 2025, as stock-in-trade. She let out the penthouse to Mr. Harish, a salaried individual, for ` 60,000 per month from April, 2025 to March, 2026, to whom she has furnished her PAN. He paid municipal taxes of ` 7,200 each for the years 2025-26 and 2026-27 in March, 2026 and March, 2027, respectively. The said penthouse was, thereafter, sold in April, 2027 for ` 70 lakhs. She invested ` 20 lakhs in bonds issued by National Highway Authority of India on 31st March, 2026; ` 20 lakhs in bonds of Rural Electrification Corporation Ltd. on 30th June, 2026, ` 10 lakhs in bonds of Rural Electrification Corporation Ltd. on 30th September, 2026 and ` 10 lakhs in bonds of National Highway Authority of India on 31st December, 2026. Mallika is subject to tax audit for the P.Y.2025-26. Cost Inflation Indices: F.Y.2008-09: 137 F.Y.2022-23: 331 F.Y.2023-24: 348 F.Y.2024-25: 363 F.Y.2025-26: 376",What is the amount of income chargeable to tax under the head “Capital gains” and “Profits and gains of business or profession” in the hands of Mallika for the A.Y.2027-28?,"Nil and Nil, respectively","` 43,75,912 and ` 60,00,000, respectively","` 33,75,912 and ` 60,00,000, respectively","` 55,29,198 and ` 60,00,000, respectively",B,"LTCG as computed in MCQ 1 = ` 1,79,19,708 lakhs Proportionate LTCG arising during P.Y. 2026-27 = ` 1,79,19,708 x 6/20 = ` 53,75,912 Less: Deduction u/s 54EC [Invested within 6 months from the date of transfer of stock] = ` 10 lakhs Capital gain chargeable to tax = ` 43,75,912 Sale consideration = ` 40 lakhs x 6 = ` 240 lakhs Less: Proportionate FMV of land on date of conversion [` 300 x 6/20] = ` 90 lakhs Less: Cost of construction = ` 15 lakhs x 6 = ` 90 lakhs Business Income = ` 60 lakhs"
17,4,"Mallika purchased a land in Pune at a cost of ` 50 lakhs in December 2008 and held the same as her capital asset till 30th September, 2022. She started her real estate business on 1st October, 2022 and converted the said land into stock-in-trade of her business on the said date, when the fair market value of the land was ` 300 lakhs. She constructed 20 apartments of equal size, quality and dimension and the construction was completed in December, 2025. Cost of construction of each apartment is ` 15 lakhs. She sold 14 apartments at ` 40 lakhs per apartment during the period from January, 2026 - February, 2026. The remaining 6 apartments were held in stock as on 31st March, 2026. All the six apartments were sold in April, 2026 at ` 40 lakhs per apartment. She also holds a penthouse in Nagpur, construction of which was completed in March, 2025, as stock-in-trade. She let out the penthouse to Mr. Harish, a salaried individual, for ` 60,000 per month from April, 2025 to March, 2026, to whom she has furnished her PAN. He paid municipal taxes of ` 7,200 each for the years 2025-26 and 2026-27 in March, 2026 and March, 2027, respectively. The said penthouse was, thereafter, sold in April, 2027 for ` 70 lakhs. She invested ` 20 lakhs in bonds issued by National Highway Authority of India on 31st March, 2026; ` 20 lakhs in bonds of Rural Electrification Corporation Ltd. on 30th June, 2026, ` 10 lakhs in bonds of Rural Electrification Corporation Ltd. on 30th September, 2026 and ` 10 lakhs in bonds of National Highway Authority of India on 31st December, 2026. Mallika is subject to tax audit for the P.Y.2025-26. Cost Inflation Indices: F.Y.2008-09: 137 F.Y.2022-23: 331 F.Y.2023-24: 348 F.Y.2024-25: 363 F.Y.2025-26: 376","Is the annual value of penthouse held as stock-in-trade taxable? If so, under which head and what is the amount taxable for A.Y.2026-27?","No, since annual value of property held as stock-in-trade is exempt for a period of two years from the end of the financial year of completion of construction","Yes, ` 5,04,000 under the head “Income from house property”","Yes, ` 4,98,960 under the head “Income from house property”","The rental income of ` 7,20,000 is chargeable under the head “Profits and gains of business or profession”, since property is held as stock in trade",B,"Since the property is let out, it is taxable under the head house property. The amount shall be taxable net of standard deduction u/s 24(a) of 30%."
17,5,"Mallika purchased a land in Pune at a cost of ` 50 lakhs in December 2008 and held the same as her capital asset till 30th September, 2022. She started her real estate business on 1st October, 2022 and converted the said land into stock-in-trade of her business on the said date, when the fair market value of the land was ` 300 lakhs. She constructed 20 apartments of equal size, quality and dimension and the construction was completed in December, 2025. Cost of construction of each apartment is ` 15 lakhs. She sold 14 apartments at ` 40 lakhs per apartment during the period from January, 2026 - February, 2026. The remaining 6 apartments were held in stock as on 31st March, 2026. All the six apartments were sold in April, 2026 at ` 40 lakhs per apartment. She also holds a penthouse in Nagpur, construction of which was completed in March, 2025, as stock-in-trade. She let out the penthouse to Mr. Harish, a salaried individual, for ` 60,000 per month from April, 2025 to March, 2026, to whom she has furnished her PAN. He paid municipal taxes of ` 7,200 each for the years 2025-26 and 2026-27 in March, 2026 and March, 2027, respectively. The said penthouse was, thereafter, sold in April, 2027 for ` 70 lakhs. She invested ` 20 lakhs in bonds issued by National Highway Authority of India on 31st March, 2026; ` 20 lakhs in bonds of Rural Electrification Corporation Ltd. on 30th June, 2026, ` 10 lakhs in bonds of Rural Electrification Corporation Ltd. on 30th September, 2026 and ` 10 lakhs in bonds of National Highway Authority of India on 31st December, 2026. Mallika is subject to tax audit for the P.Y.2025-26. Cost Inflation Indices: F.Y.2008-09: 137 F.Y.2022-23: 331 F.Y.2023-24: 348 F.Y.2024-25: 363 F.Y.2025-26: 376","Is Mr. Harish liable to deduct tax at source on rent paid to Mallika in the F.Y.2025-26? If so, what is the amount of tax to be deducted and when?","No, since Mr. Harish, being a salaried employee, is not subject to tax audit; hence, there is no obligation to deduct tax at source","Yes, he has to deduct tax at source of ` 6,000 from rent payable every month","Yes, he has to deduct tax of ` 14,400 from the rent payable for March, 2026","Yes, he has to deduct tax of ` 36,000 from the rent payable for March, 2026",C,"Since Mr. Harish pays rent exceeding ` 50,000 per month in the F.Y. 2025-26, he is liable to deduct tax at source @2%. The tax is to be deducted in the last month of the P.Y. 2025-26 i.e., March 2026 or in the last month of tenancy, if the property is vacated during the year. Since property is not vacated during the year, ` 14,400 [(` 60,000 x 12 x 2%)] has to be deducted from rent payable for March, 2026."
18,1,"PQR LLP commenced operations of the business of a new three-star hotel in Baroda, Gujarat on 1.4.2025. The company incurred capital expenditure of ` 75 lakh on land in March, 2025 exclusively for the above business, and capitalized the same in its books of account as on 1st April, 2025. Further, during the P.Y. 2025-26, it incurred capital expenditure of ` 3 crore (out of which ` 1.25 crore was for acquisition of land and ` 1.75 crore was for acquisition of building) exclusively for the above business. The payments in respect of the above expenditure were made by account payee cheque. The profits from the business of running this hotel (before claiming deduction under section 35AD) for the A.Y.2026-27 is ` 80 lakh. Mr. P, one of the partners of the LLP, has commenced the business of manufacture of apparel on 1.10.2025. He employed 220 new employees during the P.Y. 2025-26, the details of whom are as follows – No. of employees Date of employment Regular/ Casual Total monthly emoluments per employee (`) (i) 40 1.10.2025 Regular 24,000 (ii) 80 1.10.2025 Regular 24,500 (iii) 50 1.11.2025 Casual 25,500 (iv) 30 1.11.2025 Regular 25,000 (v) 20 1.12.2025 Casual 24,000 All regular employees participate in Recognized Provident Fund and their emoluments are paid by account payee cheque. The profits and gains derived from manufacture of apparel that year is ` 92 lakhs and his total turnover is ` 10.20 crores.","Assuming that PQR LLP has fulfilled all the conditions specified for claim of deduction under section 35AD and has not claimed any deduction under Chapter VI-A under the heading “C. – Deductions in respect of certain incomes”, what would be the quantum of deduction under section 35AD, which it is eligible to claim as deduction, for A.Y.2026-27?",` 375 lakh,` 300 lakh,` 200 lakh,` 175 lakh,D,"Section 35AD provides deduction of the capital expenditure incurred by the assessee in respect of specified business. As commencement of operations of the business of a new three-star hotel is a specified business for deduction under 35AD, the capital expenditure excluding the cost of land would be allowed as deduction."
18,2,"PQR LLP commenced operations of the business of a new three-star hotel in Baroda, Gujarat on 1.4.2025. The company incurred capital expenditure of ` 75 lakh on land in March, 2025 exclusively for the above business, and capitalized the same in its books of account as on 1st April, 2025. Further, during the P.Y. 2025-26, it incurred capital expenditure of ` 3 crore (out of which ` 1.25 crore was for acquisition of land and ` 1.75 crore was for acquisition of building) exclusively for the above business. The payments in respect of the above expenditure were made by account payee cheque. The profits from the business of running this hotel (before claiming deduction under section 35AD) for the A.Y.2026-27 is ` 80 lakh. Mr. P, one of the partners of the LLP, has commenced the business of manufacture of apparel on 1.10.2025. He employed 220 new employees during the P.Y. 2025-26, the details of whom are as follows – No. of employees Date of employment Regular/ Casual Total monthly emoluments per employee (`) (i) 40 1.10.2025 Regular 24,000 (ii) 80 1.10.2025 Regular 24,500 (iii) 50 1.11.2025 Casual 25,500 (iv) 30 1.11.2025 Regular 25,000 (v) 20 1.12.2025 Casual 24,000 All regular employees participate in Recognized Provident Fund and their emoluments are paid by account payee cheque. The profits and gains derived from manufacture of apparel that year is ` 92 lakhs and his total turnover is ` 10.20 crores.","Assuming that PQR LLP also has another existing business of running a four-star hotel in Ahmedabad, which commenced operations fifteen years back, the profits from which are ` 130 lakh for the A.Y.2026-27, what would be its income chargeable/loss under the head “Profits and gains of business or profession” for the A.Y.2026-27?",` 130 lakh,` 35 lakh,(` 45 lakh),` 10 lakh,B,"The loss of a specified business can be adjusted against the income from another specified business irrespective of the other business being eligible for deduction u/s 35AD or not. The loss from specified business is ` 95 lakhs (Profit before section 35AD deduction = ` 80 lakhs – deduction u/s 35AD = ` 175 lakhs). Further, the other specified business has profit of ` 130 lakhs. So, the income under PGBP after adjustment of loss will be ` 35 lakhs (` 130 lakhs - ` 95 lakhs)."
18,3,"PQR LLP commenced operations of the business of a new three-star hotel in Baroda, Gujarat on 1.4.2025. The company incurred capital expenditure of ` 75 lakh on land in March, 2025 exclusively for the above business, and capitalized the same in its books of account as on 1st April, 2025. Further, during the P.Y. 2025-26, it incurred capital expenditure of ` 3 crore (out of which ` 1.25 crore was for acquisition of land and ` 1.75 crore was for acquisition of building) exclusively for the above business. The payments in respect of the above expenditure were made by account payee cheque. The profits from the business of running this hotel (before claiming deduction under section 35AD) for the A.Y.2026-27 is ` 80 lakh. Mr. P, one of the partners of the LLP, has commenced the business of manufacture of apparel on 1.10.2025. He employed 220 new employees during the P.Y. 2025-26, the details of whom are as follows – No. of employees Date of employment Regular/ Casual Total monthly emoluments per employee (`) (i) 40 1.10.2025 Regular 24,000 (ii) 80 1.10.2025 Regular 24,500 (iii) 50 1.11.2025 Casual 25,500 (iv) 30 1.11.2025 Regular 25,000 (v) 20 1.12.2025 Casual 24,000 All regular employees participate in Recognized Provident Fund and their emoluments are paid by account payee cheque. The profits and gains derived from manufacture of apparel that year is ` 92 lakhs and his total turnover is ` 10.20 crores.","If, out of the amount of ` 1.25 crore paid for acquisition of land in the P.Y.2025-26, ` 75 lakh was paid by way of cash, what would be the answer to MCQ 1 and MCQ 2 above?","` 175 lakh; ` 35 lakh, respectively","` 125 lakh; ` 85 lakh, respectively","` 100 lakh; ` 110 lakh, respectively","` 225 lakh; (` 15 lakh), respectively",A,"As the amount of land is not allowed as deduction u/s 35AD, irrespective of the mode of payment, there will be no change in the answers."
18,4,"PQR LLP commenced operations of the business of a new three-star hotel in Baroda, Gujarat on 1.4.2025. The company incurred capital expenditure of ` 75 lakh on land in March, 2025 exclusively for the above business, and capitalized the same in its books of account as on 1st April, 2025. Further, during the P.Y. 2025-26, it incurred capital expenditure of ` 3 crore (out of which ` 1.25 crore was for acquisition of land and ` 1.75 crore was for acquisition of building) exclusively for the above business. The payments in respect of the above expenditure were made by account payee cheque. The profits from the business of running this hotel (before claiming deduction under section 35AD) for the A.Y.2026-27 is ` 80 lakh. Mr. P, one of the partners of the LLP, has commenced the business of manufacture of apparel on 1.10.2025. He employed 220 new employees during the P.Y. 2025-26, the details of whom are as follows – No. of employees Date of employment Regular/ Casual Total monthly emoluments per employee (`) (i) 40 1.10.2025 Regular 24,000 (ii) 80 1.10.2025 Regular 24,500 (iii) 50 1.11.2025 Casual 25,500 (iv) 30 1.11.2025 Regular 25,000 (v) 20 1.12.2025 Casual 24,000 All regular employees participate in Recognized Provident Fund and their emoluments are paid by account payee cheque. The profits and gains derived from manufacture of apparel that year is ` 92 lakhs and his total turnover is ` 10.20 crores.","Considering the assumption given in MCQ 2 above, what would be the tax payable (rounded off) by PQR LLP for A.Y.2025-26?","` 10,92,000","` 41,48,140",Nil,"` 40,40,000",B,"Tax on ` 35 lakhs under normal provisions of the Act Tax payable (including HEC @4%) = ` 10,92,000 AMT liability Adjusted total income = ` 35 lakhs + ` 175 lakhs - ` 17.5 lakhs = ` 192.5 lakhs AMT payable (including surcharge @12@ and HEC @4%) = ` 41,48,144 As the AMT is higher than tax payable under normal provisions of the Act, tax payable would be ` 41,48,140"
18,5,"PQR LLP commenced operations of the business of a new three-star hotel in Baroda, Gujarat on 1.4.2025. The company incurred capital expenditure of ` 75 lakh on land in March, 2025 exclusively for the above business, and capitalized the same in its books of account as on 1st April, 2025. Further, during the P.Y. 2025-26, it incurred capital expenditure of ` 3 crore (out of which ` 1.25 crore was for acquisition of land and ` 1.75 crore was for acquisition of building) exclusively for the above business. The payments in respect of the above expenditure were made by account payee cheque. The profits from the business of running this hotel (before claiming deduction under section 35AD) for the A.Y.2026-27 is ` 80 lakh. Mr. P, one of the partners of the LLP, has commenced the business of manufacture of apparel on 1.10.2025. He employed 220 new employees during the P.Y. 2025-26, the details of whom are as follows – No. of employees Date of employment Regular/ Casual Total monthly emoluments per employee (`) (i) 40 1.10.2025 Regular 24,000 (ii) 80 1.10.2025 Regular 24,500 (iii) 50 1.11.2025 Casual 25,500 (iv) 30 1.11.2025 Regular 25,000 (v) 20 1.12.2025 Casual 24,000 All regular employees participate in Recognized Provident Fund and their emoluments are paid by account payee cheque. The profits and gains derived from manufacture of apparel that year is ` 92 lakhs and his total turnover is ` 10.20 crores.","Would Mr. P be eligible for deduction under section 80JJAA in the A.Y. 2026-27? If so, what is the quantum of deduction?","No, he would not be eligible for deduction u/s 80JJAA since the employees have not been employed for 240 days in the P.Y.2025-26. He can, however, claim deduction thereunder in the P.Y. 2026-27.","Yes; ` 63,81,000","Yes; ` 58,68,000","Yes; ` 52,56,000",B,"Section 80JJAA provides deduction of the additional employee cost, if the conditions prescribed under the said section are fulfilled. Here, the regular employees in case of apparel business who worked for more than 150 days having salary not more than ` 25,000 would be eligible. Thus, the amount of deduction u/s 80JJAA would be = 30% of [(40 x ` 24,000 x 6) + (80 x ` 24,500 x 6) + (30 x ` 25,000 x 5)] = ` 63,81,000"
19,1,"Mr. Harshit, a resident Indian, is in retail business in Mumbai and his turnover for F.Y.2024-25 was ` 10.90 crores. He regularly purchases goods from another resident, Mr. Pranav, a wholesaler in Mumbai. The aggregate payments made by Mr. Harshit to Mr. Pranav during the F.Y.2025-26 towards consideration for purchase of goods were ` 80 lakhs (` 20 lakhs on 8.5.2025, ` 25 lakhs on 27.8.2025, ` 20 lakhs on 18.10.2025 and ` 15 lakhs on 11.2.2026). Mr. Pranav’s turnover for F.Y.2024-25 was ` 10.10 crores. Mr. Pranav paid ` 5 lakhs on 1.9.2025 to M/s. Thomas Cook for a holiday package to Singapore for a week with his family, comprising of his wife and two children, being twins aged 22 years, in the last week of September. For his daughter’s MBA in Iowa State University, USA, he remitted ` 12 lakhs on 15.2.2026, out of his personal savings, through Bank of India, Bandra branch, Mumbai which is an authorised dealer, under LRS. He also took an education loan of ` 15 lakhs on 28.2.2026 from State Bank of India, Madam Cama Road, Mumbai, for his son’s two-year Master of Public Administration program in Columbia University, USA and remitted the said amount through the same bank, which is an authorised dealer, under the Liberalised Remittance Scheme of RBI (LRS). Mr. Pranav also remitted ` 6 lakhs on 28.3.2026, out of his personal savings, under LRS through Bank of India, Bandra branch, as gift to his sister residing in London, on the occasion of her 50th birthday. Mr. Pranav has furnished undertakings containing the details of earlier remittance to Bank of India.","Are provisions of TDS/TCS under the Income-tax Act, 1961 attracted in respect of purchase/sale transaction between Mr. Harshit and Mr. Pranav? If so, what is the quantum of tax to be deducted/collected for the P.Y. 2025-26?","No; TDS/TCS provisions are not attracted for F.Y.2025-26, since the turnover of Mr. Harshit in the immediately preceding financial year i.e., F.Y. 2024-25 does not exceed ` 10 crores.","Yes, Mr. Harshit has to deduct tax@0.1% of ` 30 lakhs (` 15 lakhs on 18.10.2025 and ` 15 lakhs on 11.2.2026)","Yes, Mr. Pranav has to collect tax@0.1% of ` 30 lakhs (` 15 lakhs on 18.10.2025 and ` 15 lakhs on 11.2.2026)","Yes, Mr. Pranav has to collect tax@0.1% of ` 80 lakhs",B,"As per section 194Q, the buyer who is responsible for purchase of goods of value exceeding ` 50 lakhs, he is required to deduct tax @0.1% of such sum exceeding ` 50,00,000 during a previous year. Buyer is a person whose turnover exceeds ` 10 crores during the financial year immediately preceding the financial year in which the purchase of goods is carried out. Tax is to be deducted at the time of credit of sum to the account of the seller or at the time of payment, whichever is earlier. W.e.f. 1.4.2025, no TCS is required to be collected at source under section 206C(1H), even in case TDS not attracted under section 194Q."
19,2,"Mr. Harshit, a resident Indian, is in retail business in Mumbai and his turnover for F.Y.2024-25 was ` 10.90 crores. He regularly purchases goods from another resident, Mr. Pranav, a wholesaler in Mumbai. The aggregate payments made by Mr. Harshit to Mr. Pranav during the F.Y.2025-26 towards consideration for purchase of goods were ` 80 lakhs (` 20 lakhs on 8.5.2025, ` 25 lakhs on 27.8.2025, ` 20 lakhs on 18.10.2025 and ` 15 lakhs on 11.2.2026). Mr. Pranav’s turnover for F.Y.2024-25 was ` 10.10 crores. Mr. Pranav paid ` 5 lakhs on 1.9.2025 to M/s. Thomas Cook for a holiday package to Singapore for a week with his family, comprising of his wife and two children, being twins aged 22 years, in the last week of September. For his daughter’s MBA in Iowa State University, USA, he remitted ` 12 lakhs on 15.2.2026, out of his personal savings, through Bank of India, Bandra branch, Mumbai which is an authorised dealer, under LRS. He also took an education loan of ` 15 lakhs on 28.2.2026 from State Bank of India, Madam Cama Road, Mumbai, for his son’s two-year Master of Public Administration program in Columbia University, USA and remitted the said amount through the same bank, which is an authorised dealer, under the Liberalised Remittance Scheme of RBI (LRS). Mr. Pranav also remitted ` 6 lakhs on 28.3.2026, out of his personal savings, under LRS through Bank of India, Bandra branch, as gift to his sister residing in London, on the occasion of her 50th birthday. Mr. Pranav has furnished undertakings containing the details of earlier remittance to Bank of India.","In case of failure to furnish PAN by the deductee/collectee as required based on the answer to MCQ 1 above, what would be the applicable rate of TDS/TCS?","Not applicable, since there is no requirement to deduct or collect tax",20%,5%,1%,C,"As per section 206AA, if the deductee does not submit his PAN, the rate of tax would be higher ♦ at the rate specified in the relevant provision of the Act, or ♦ 20%, or ♦ at the rate in force. Provided, where the tax is required to be deducted under section 194Q, higher rate will be 5% instead of 20%."
19,3,"Mr. Harshit, a resident Indian, is in retail business in Mumbai and his turnover for F.Y.2024-25 was ` 10.90 crores. He regularly purchases goods from another resident, Mr. Pranav, a wholesaler in Mumbai. The aggregate payments made by Mr. Harshit to Mr. Pranav during the F.Y.2025-26 towards consideration for purchase of goods were ` 80 lakhs (` 20 lakhs on 8.5.2025, ` 25 lakhs on 27.8.2025, ` 20 lakhs on 18.10.2025 and ` 15 lakhs on 11.2.2026). Mr. Pranav’s turnover for F.Y.2024-25 was ` 10.10 crores. Mr. Pranav paid ` 5 lakhs on 1.9.2025 to M/s. Thomas Cook for a holiday package to Singapore for a week with his family, comprising of his wife and two children, being twins aged 22 years, in the last week of September. For his daughter’s MBA in Iowa State University, USA, he remitted ` 12 lakhs on 15.2.2026, out of his personal savings, through Bank of India, Bandra branch, Mumbai which is an authorised dealer, under LRS. He also took an education loan of ` 15 lakhs on 28.2.2026 from State Bank of India, Madam Cama Road, Mumbai, for his son’s two-year Master of Public Administration program in Columbia University, USA and remitted the said amount through the same bank, which is an authorised dealer, under the Liberalised Remittance Scheme of RBI (LRS). Mr. Pranav also remitted ` 6 lakhs on 28.3.2026, out of his personal savings, under LRS through Bank of India, Bandra branch, as gift to his sister residing in London, on the occasion of her 50th birthday. Mr. Pranav has furnished undertakings containing the details of earlier remittance to Bank of India.","Is Thomas Cook required to collect tax at source on receipt of ` 5 lakh from Mr. Pranav for holiday package to Singapore? If so, what is the amount of tax to be collected?","Yes; ` 25,000","Yes; ` 5,000","Yes; ` 2,500","No tax is required to be collected at source, since the receipt does not exceed ` 7 lakh",A,"As per section 206C(1G), TCS is to be collected on remittance on overseas tour package by the seller of an overseas tour programme packages. The rate is 5% till the amount of ` 10,00,000 and 20% on an amount exceeding ` 10,00,000. In this case, the amount paid for overseas tour package is ` 5,00,000, thus TCS @5% will apply on the amount of ` 5,00,000."
19,4,"Mr. Harshit, a resident Indian, is in retail business in Mumbai and his turnover for F.Y.2024-25 was ` 10.90 crores. He regularly purchases goods from another resident, Mr. Pranav, a wholesaler in Mumbai. The aggregate payments made by Mr. Harshit to Mr. Pranav during the F.Y.2025-26 towards consideration for purchase of goods were ` 80 lakhs (` 20 lakhs on 8.5.2025, ` 25 lakhs on 27.8.2025, ` 20 lakhs on 18.10.2025 and ` 15 lakhs on 11.2.2026). Mr. Pranav’s turnover for F.Y.2024-25 was ` 10.10 crores. Mr. Pranav paid ` 5 lakhs on 1.9.2025 to M/s. Thomas Cook for a holiday package to Singapore for a week with his family, comprising of his wife and two children, being twins aged 22 years, in the last week of September. For his daughter’s MBA in Iowa State University, USA, he remitted ` 12 lakhs on 15.2.2026, out of his personal savings, through Bank of India, Bandra branch, Mumbai which is an authorised dealer, under LRS. He also took an education loan of ` 15 lakhs on 28.2.2026 from State Bank of India, Madam Cama Road, Mumbai, for his son’s two-year Master of Public Administration program in Columbia University, USA and remitted the said amount through the same bank, which is an authorised dealer, under the Liberalised Remittance Scheme of RBI (LRS). Mr. Pranav also remitted ` 6 lakhs on 28.3.2026, out of his personal savings, under LRS through Bank of India, Bandra branch, as gift to his sister residing in London, on the occasion of her 50th birthday. Mr. Pranav has furnished undertakings containing the details of earlier remittance to Bank of India.",What is the amount of tax to be collected from Mr. Pranav in respect of the remittance of amounts overseas for his daughter’s and son’s education?,"TCS @5% of ` 2 lakhs is attracted in respect of remittance for his daughter’s education. However, no TCS is attracted on remittances out of education loan for his son’s education.","TCS@5% of ` 2 lakhs and ` 15 lakhs are attracted in respect of remittance for daughter’s and son’s education, respectively","TCS@5% of ` 2 lakhs and TCS@0.5% of ` 5 lakhs are attracted in respect of remittance for daughter’s and son’s education, respectively.","No TCS is attracted in respect of remittance for daughter’s education. However, TCS@0.5% of ` 5 lakhs is attracted in respect of remittance for son’s education;",A,"As per section 206C(1G), tax @5% is to be collected on remittance made under the LRS exceeding an amount of ` 10,00,000 for education or medical. However, TCS will not be collected, if the remittance is out of education loan obtained from any financial institution as referred to in section 80E. Accordingly, TCS @5% on ` 2 lakhs shall apply on the remittance made in case of daughter’s education and no TCS is required on ` 15 lakhs remitted out of education loan from SBI."
19,5,"Mr. Harshit, a resident Indian, is in retail business in Mumbai and his turnover for F.Y.2024-25 was ` 10.90 crores. He regularly purchases goods from another resident, Mr. Pranav, a wholesaler in Mumbai. The aggregate payments made by Mr. Harshit to Mr. Pranav during the F.Y.2025-26 towards consideration for purchase of goods were ` 80 lakhs (` 20 lakhs on 8.5.2025, ` 25 lakhs on 27.8.2025, ` 20 lakhs on 18.10.2025 and ` 15 lakhs on 11.2.2026). Mr. Pranav’s turnover for F.Y.2024-25 was ` 10.10 crores. Mr. Pranav paid ` 5 lakhs on 1.9.2025 to M/s. Thomas Cook for a holiday package to Singapore for a week with his family, comprising of his wife and two children, being twins aged 22 years, in the last week of September. For his daughter’s MBA in Iowa State University, USA, he remitted ` 12 lakhs on 15.2.2026, out of his personal savings, through Bank of India, Bandra branch, Mumbai which is an authorised dealer, under LRS. He also took an education loan of ` 15 lakhs on 28.2.2026 from State Bank of India, Madam Cama Road, Mumbai, for his son’s two-year Master of Public Administration program in Columbia University, USA and remitted the said amount through the same bank, which is an authorised dealer, under the Liberalised Remittance Scheme of RBI (LRS). Mr. Pranav also remitted ` 6 lakhs on 28.3.2026, out of his personal savings, under LRS through Bank of India, Bandra branch, as gift to his sister residing in London, on the occasion of her 50th birthday. Mr. Pranav has furnished undertakings containing the details of earlier remittance to Bank of India.","Are TCS provisions attracted in respect of remittance of gift to sister? If so, what is the amount of tax to be collected from Mr. Pranav?","No, since the remittance is out of personal savings for a personal purpose","No, since the amount remitted to his sister is less than ` 10 lakhs","Yes, ` 1,20,000","Yes, ` 30,000.",C,"As per section 206C(1G), tax is to be collected on remittance made under the LRS exceeding an amount of ` 10,00,000. The rate is 20% for purposes other than education or medical. Since the threshold is already exhausted against earlier remittances made under LRS, TCS @20% on ` 6,00,000 will be applicable."
