Case_Study_ID,Question_ID,Scenario_Text,Question_Text,Option_A,Option_B,Option_C,Option_D,Correct_Option,Reasoning
40,5,"A and B are two customers of XYZ Electronics Ltd., a manufacturer of audio players. Selling price per unit is ` 5,400. Its cost of production per unit is ` 4,420. Additional costs are: Order Processing Cost ` 2,000 per order Delivery Costs ` 3,500 per delivery Details of customers A and B for the period are given below: Customer A Customer B Audio Players purchased(nos.) 350 500 No. of orders 5 (each of 70 units) 10 (each of 50 units) No. of deliveries 5 0 The companyâ€™s policy is to give a discount of 5% on the selling price on orders for 50 units or more, and to further give 8% discount on the undiscounted selling price if a customer uses his own transport of collect the order. Assume that production levels are not altered by these orders.",How much is the delivery discount per unit for Customer B?,` 432,` 504,` 234,` 405,a,"` 432 Reason ` 432 = ` 5,400 Ã— 8%"
41,1,"Osaka Manufacturing Co. (OMC) is a leading consumer goods company. The budgeted and actual data of OMC for the year 2023-24 are as follows:- Particulars Budget Actual Variance Sales / Production (units) 2,00,000 1,65,000 (35,000) Sales ( ` ) 21,00,000 16,92,900 (4,07,100) Less: Variable Costs ( ` ) 12,66,000 10,74,150 1,91,850 Less: Fixed Costs ( ` ) 3,15,000 3,30,000 (15,000) Profit 5,19,000 2,88,750 (2,30,250) The budgeted data shown in the table is based on the assumption that total market size would be 4,00,000 units but it turned out to be 3,75,000 units.",What is the Sales Volume Contribution Planning Variance?,"` 52,125 (A)","` 22,125 (A)","` 52,215 (F)","` 52,152 (F)",a,"` 52,125 (A) Reason Volume Contribution Planning = Budgeted Market Share % Ã— (Actual Industry Sales Quantity in units â€“ Budgeted Industry Sales Quantity in units) Ã— (Average Budgeted Contribution per unit) = 50% Ã— (3,75,000 units â€“ 4,00,000 units) Ã— ` 4.17= ` 52,125 (A)"
41,2,"Osaka Manufacturing Co. (OMC) is a leading consumer goods company. The budgeted and actual data of OMC for the year 2023-24 are as follows:- Particulars Budget Actual Variance Sales / Production (units) 2,00,000 1,65,000 (35,000) Sales ( ` ) 21,00,000 16,92,900 (4,07,100) Less: Variable Costs ( ` ) 12,66,000 10,74,150 1,91,850 Less: Fixed Costs ( ` ) 3,15,000 3,30,000 (15,000) Profit 5,19,000 2,88,750 (2,30,250) The budgeted data shown in the table is based on the assumption that total market size would be 4,00,000 units but it turned out to be 3,75,000 units.",What is the Sales Volume Contribution Operational Variance?,"` 93,825 (F)","` 93,825 (A)","` 82,582 (A)","` 82,582 (F)",b,"` 93,825 (A) Reason Volume Contribution Operational = (Actual Market Share % â€“ Budgeted Market Share %) Ã— (Actual Industry Sales Quantity in units) Ã— (Average Budgeted Contribution per unit) = (44% â€“ 50 %) Ã— 3,75,000 units Ã— ` 4.17= ` 93,825 (A)"
41,3,"Osaka Manufacturing Co. (OMC) is a leading consumer goods company. The budgeted and actual data of OMC for the year 2023-24 are as follows:- Particulars Budget Actual Variance Sales / Production (units) 2,00,000 1,65,000 (35,000) Sales ( ` ) 21,00,000 16,92,900 (4,07,100) Less: Variable Costs ( ` ) 12,66,000 10,74,150 1,91,850 Less: Fixed Costs ( ` ) 3,15,000 3,30,000 (15,000) Profit 5,19,000 2,88,750 (2,30,250) The budgeted data shown in the table is based on the assumption that total market size would be 4,00,000 units but it turned out to be 3,75,000 units.",What is the Fixed Cost Expenditure Variance?,"` 16,000 (A)","` 15,000 (F)","` 17,000 (A)","` 15,000 (A)",d,"` 15,000 (A) Reason Fixed Cost Expenditure Variance: = Budgeted Fixed Cost â€“ Actual Fixed Cost = ` 3,15,000 â€“ ` 3,30,000 = ` 15,000 (A)"
41,4,"Osaka Manufacturing Co. (OMC) is a leading consumer goods company. The budgeted and actual data of OMC for the year 2023-24 are as follows:- Particulars Budget Actual Variance Sales / Production (units) 2,00,000 1,65,000 (35,000) Sales ( ` ) 21,00,000 16,92,900 (4,07,100) Less: Variable Costs ( ` ) 12,66,000 10,74,150 1,91,850 Less: Fixed Costs ( ` ) 3,15,000 3,30,000 (15,000) Profit 5,19,000 2,88,750 (2,30,250) The budgeted data shown in the table is based on the assumption that total market size would be 4,00,000 units but it turned out to be 3,75,000 units.",What is the Variable Cost Variance?,"` 79,700(A)","` 79,700(F)","` 29,700(A)","` 29,700(F)",c,"` 29,700(A) Reason Variable Cost Variance: = Standard Cost for Production â€“ Actual Cost = Actual Production Ã— (Standard Cost per unit â€“ Actual Cost per unit = 1,65,000 units Ã— ( ` 6.33 â€“ ` 6.51) = ` 29,700(A)"
42,1,"Young Chin Limited uses standard and marginal costing system. It provides the following details for the year 2022-23 relating to its production, cost and sales: Particulars Budget Actual Sales units 24,000 25,600 Sales value ( ` ) 6,000 6,784 Materials ( ` ) 960 1,080 Labour ( ` ) 1,440 1,664 Variable overheads ( ` ) 2,400 2,592 The sales budget is based on the expectation of the company's estimate of market share of 12%. The entire industry's sales of the same product for the year 2022-23 is 2,40,000 units. Further details are as follows: Particulars Standard (In ` ) Actual (In ` ) Material price per kg. 8.00 7.50 Labour rate per hour 6.00 6.40",What is the sales contribution price variance for Young Chin Limited?,` 160 (F),` 384 (F),` 384 (A),` 160 (A),b,` 384 (F) Reason : Sales Contribution Price Variance= Sales Price Variance= 384 (F)
42,2,"Young Chin Limited uses standard and marginal costing system. It provides the following details for the year 2022-23 relating to its production, cost and sales: Particulars Budget Actual Sales units 24,000 25,600 Sales value ( ` ) 6,000 6,784 Materials ( ` ) 960 1,080 Labour ( ` ) 1,440 1,664 Variable overheads ( ` ) 2,400 2,592 The sales budget is based on the expectation of the company's estimate of market share of 12%. The entire industry's sales of the same product for the year 2022-23 is 2,40,000 units. Further details are as follows: Particulars Standard (In ` ) Actual (In ` ) Material price per kg. 8.00 7.50 Labour rate per hour 6.00 6.40",What is the budgeted (profit volume ratio) for Young Chin Limited?,0.05,0.2,0.17,0.08,b,"Reason : Budgeted Profit Volume Ratio= 1,200/6,000 x 100 = 20% = 0.20"
42,3,"Young Chin Limited uses standard and marginal costing system. It provides the following details for the year 2022-23 relating to its production, cost and sales: Particulars Budget Actual Sales units 24,000 25,600 Sales value ( ` ) 6,000 6,784 Materials ( ` ) 960 1,080 Labour ( ` ) 1,440 1,664 Variable overheads ( ` ) 2,400 2,592 The sales budget is based on the expectation of the company's estimate of market share of 12%. The entire industry's sales of the same product for the year 2022-23 is 2,40,000 units. Further details are as follows: Particulars Standard (In ` ) Actual (In ` ) Material price per kg. 8.00 7.50 Labour rate per hour 6.00 6.40",What is the market size variance for Young Chin Limited?,` 160 (A),` 240 (F),` 240 (A),` 160 (F),b,"` 240 (F) Reason : Market Size Variance = (Required Sales Quantity in units â€“Total Budgeted Quantity in units) Ã— Average Budgeted Contribution per unit = (28,800 units â€“ 24,000 units) Ã— ` 0.05 = ` 240 (F)"
42,4,"Young Chin Limited uses standard and marginal costing system. It provides the following details for the year 2022-23 relating to its production, cost and sales: Particulars Budget Actual Sales units 24,000 25,600 Sales value ( ` ) 6,000 6,784 Materials ( ` ) 960 1,080 Labour ( ` ) 1,440 1,664 Variable overheads ( ` ) 2,400 2,592 The sales budget is based on the expectation of the company's estimate of market share of 12%. The entire industry's sales of the same product for the year 2022-23 is 2,40,000 units. Further details are as follows: Particulars Standard (In ` ) Actual (In ` ) Material price per kg. 8.00 7.50 Labour rate per hour 6.00 6.40",What is the market share variance for Young Chin Limited?,` 160 (A),` 240 (F),` 210 (A),` 100 (A),a,"` 160 (A) Reason : Market Share Variance = (Total Actual Quantity in units â€“ Required Sales Quantity in units) Ã— Average Budgeted Contribution per unit = (25,600 units â€“ 28,800 units) Ã— ` 0.05 = ` 160 (A)"
43,1,"The following figures are available. Find out the missing figures, giving appropriate formulae: ` Budgeted profit 15,000 Less : Adverse variances: Contribution price variance 10,600 Direct materials variance 1,000 Fixed overhead variance 600 Add : Favourable variances: Contribution quantity variance 1,800 Direct wages variance 600 Variable overhead variance 1,800 Actual profit 7,000 There is no inventory. Production units equals to Sales units for both actual and budget. Standard selling price ` 18 / unit Standard variable cost ` 15 / unit Budgeted sales 10,000 units Actual selling price ` 17 / unit Standard material cost per unit ` 1 (which is 5 kg. @ ` 20 Paise/kg.) Material usage variance ` 400 (A) Actual labour hours @ actual rate ` 63,000 Actual labour hours @ standard rate ` 61,950 Variable overhead standard rate ` 2 Standard hours of production 4 per unit Variable overhead at standard rate ` 84,800 Variable overhead expenditure variance ` 400 (A) Budgeted fixed overhead ` 15,000",What are the actual sales units?,"12,400","11,500","10,600","10,700",c,"Reason Computation of Actual Sales (units) Budgeted Contribution ( ` 15,000 + ` 15,000) ` 30,000 Add: Contribution Quantity Variance ` 1,800 Total Standard Contribution ` 31,800 Standard Contribution per unit ` 3 Actual Sales Volume ( ` 31,800 / ` 3) 10,600 units"
43,2,"The following figures are available. Find out the missing figures, giving appropriate formulae: ` Budgeted profit 15,000 Less : Adverse variances: Contribution price variance 10,600 Direct materials variance 1,000 Fixed overhead variance 600 Add : Favourable variances: Contribution quantity variance 1,800 Direct wages variance 600 Variable overhead variance 1,800 Actual profit 7,000 There is no inventory. Production units equals to Sales units for both actual and budget. Standard selling price ` 18 / unit Standard variable cost ` 15 / unit Budgeted sales 10,000 units Actual selling price ` 17 / unit Standard material cost per unit ` 1 (which is 5 kg. @ ` 20 Paise/kg.) Material usage variance ` 400 (A) Actual labour hours @ actual rate ` 63,000 Actual labour hours @ standard rate ` 61,950 Variable overhead standard rate ` 2 Standard hours of production 4 per unit Variable overhead at standard rate ` 84,800 Variable overhead expenditure variance ` 400 (A) Budgeted fixed overhead ` 15,000",What is the actual quantity of raw materials used?,"50,000 kg","51,000 kg","55,000 kg","57,000 kg",c,"Reason Computation of Actual Quantity of Raw Materials (used) Standard Consumption (10,600 units x 5 kg.) 53,000 kgs. Add: Material Usage Variance [400 (A) / ` 0.20] 2,000 kgs. Actual Consumption 55,000 kgs."
43,3,"The following figures are available. Find out the missing figures, giving appropriate formulae: ` Budgeted profit 15,000 Less : Adverse variances: Contribution price variance 10,600 Direct materials variance 1,000 Fixed overhead variance 600 Add : Favourable variances: Contribution quantity variance 1,800 Direct wages variance 600 Variable overhead variance 1,800 Actual profit 7,000 There is no inventory. Production units equals to Sales units for both actual and budget. Standard selling price ` 18 / unit Standard variable cost ` 15 / unit Budgeted sales 10,000 units Actual selling price ` 17 / unit Standard material cost per unit ` 1 (which is 5 kg. @ ` 20 Paise/kg.) Material usage variance ` 400 (A) Actual labour hours @ actual rate ` 63,000 Actual labour hours @ standard rate ` 61,950 Variable overhead standard rate ` 2 Standard hours of production 4 per unit Variable overhead at standard rate ` 84,800 Variable overhead expenditure variance ` 400 (A) Budgeted fixed overhead ` 15,000",What is the actual variable overhead in rupees?,"` 85,400","` 84,400","` 83,000","` 84,400",c,"` 83,000 Reason Computation of Actual Variable Overhead ( ` ) Standard Variable Overheads for Output ` 84,800 Less: Variable Overhead Variance ` 1,800 Actual Variable Overhead ` 83,000"
43,4,"The following figures are available. Find out the missing figures, giving appropriate formulae: ` Budgeted profit 15,000 Less : Adverse variances: Contribution price variance 10,600 Direct materials variance 1,000 Fixed overhead variance 600 Add : Favourable variances: Contribution quantity variance 1,800 Direct wages variance 600 Variable overhead variance 1,800 Actual profit 7,000 There is no inventory. Production units equals to Sales units for both actual and budget. Standard selling price ` 18 / unit Standard variable cost ` 15 / unit Budgeted sales 10,000 units Actual selling price ` 17 / unit Standard material cost per unit ` 1 (which is 5 kg. @ ` 20 Paise/kg.) Material usage variance ` 400 (A) Actual labour hours @ actual rate ` 63,000 Actual labour hours @ standard rate ` 61,950 Variable overhead standard rate ` 2 Standard hours of production 4 per unit Variable overhead at standard rate ` 84,800 Variable overhead expenditure variance ` 400 (A) Budgeted fixed overhead ` 15,000",What are the actual fixed overheads?,"` 15,700","` 16,700","` 15,800","` 15,600",d,"` 15,600 Reason Actual Fixed Overheads ( ` 15,000 + ` 600) = 15,600"
43,5,"The following figures are available. Find out the missing figures, giving appropriate formulae: ` Budgeted profit 15,000 Less : Adverse variances: Contribution price variance 10,600 Direct materials variance 1,000 Fixed overhead variance 600 Add : Favourable variances: Contribution quantity variance 1,800 Direct wages variance 600 Variable overhead variance 1,800 Actual profit 7,000 There is no inventory. Production units equals to Sales units for both actual and budget. Standard selling price ` 18 / unit Standard variable cost ` 15 / unit Budgeted sales 10,000 units Actual selling price ` 17 / unit Standard material cost per unit ` 1 (which is 5 kg. @ ` 20 Paise/kg.) Material usage variance ` 400 (A) Actual labour hours @ actual rate ` 63,000 Actual labour hours @ standard rate ` 61,950 Variable overhead standard rate ` 2 Standard hours of production 4 per unit Variable overhead at standard rate ` 84,800 Variable overhead expenditure variance ` 400 (A) Budgeted fixed overhead ` 15,000",What is the operating profit variance? If budgeted profit is considered-,"` 8,000 (F)",,"` 8,000 (A)","` 11,000 (A)",c,"` 8,000 (A) Reason Operating Profit Variance: If budgeted profit is considered ( ` 15,000 â€“ ` 7,000) = ` 8,000 (A)"
43,6,"The following figures are available. Find out the missing figures, giving appropriate formulae: ` Budgeted profit 15,000 Less : Adverse variances: Contribution price variance 10,600 Direct materials variance 1,000 Fixed overhead variance 600 Add : Favourable variances: Contribution quantity variance 1,800 Direct wages variance 600 Variable overhead variance 1,800 Actual profit 7,000 There is no inventory. Production units equals to Sales units for both actual and budget. Standard selling price ` 18 / unit Standard variable cost ` 15 / unit Budgeted sales 10,000 units Actual selling price ` 17 / unit Standard material cost per unit ` 1 (which is 5 kg. @ ` 20 Paise/kg.) Material usage variance ` 400 (A) Actual labour hours @ actual rate ` 63,000 Actual labour hours @ standard rate ` 61,950 Variable overhead standard rate ` 2 Standard hours of production 4 per unit Variable overhead at standard rate ` 84,800 Variable overhead expenditure variance ` 400 (A) Budgeted fixed overhead ` 15,000",What is the operating profit variance? If standard profit is considered:,"` 7,000 (A)","` 8,000 (A)","` 5,200 (A)","` 9,800 (A)",d,"` 9,800 (A) Reason Operating Profit Variance: If standard profit is considered ( ` 16,800 â€“ ` 7,000) = ` 9,800 (A)"
44,1,"Zed company manufactures two types of flooring rolls. Budgeted and actual data for 2023 are- Static Budget Actual Result Industrial Domestic Total Industrial Domestic Total Unit Sales in Rolls ( â€˜000) 200 600 800 252 588 840 Contribution Margin ( ` in Lacs) 100.00 240.00 340.00 119.70 246.96 366.66 In late 2022, a marketing research estimated industrial volume for industrial and domestic flooring at 80 Lacs Rolls. Actual industry volume for 2023 was 70 Lacs Rolls.",What is the sales mix variance for Domestic flooring rolls?,"` 16,80,000 (A)","` 12,00,000 (A)","` 13,00,000 (A)","` 14,00,000 (A)",a,"` 16,80,000 (A) Reason Domestic = ` 40 Ã— (5,88,000 â€“ 6,30,000) = ` 16,80,000 (A)"
44,2,"Zed company manufactures two types of flooring rolls. Budgeted and actual data for 2023 are- Static Budget Actual Result Industrial Domestic Total Industrial Domestic Total Unit Sales in Rolls ( â€˜000) 200 600 800 252 588 840 Contribution Margin ( ` in Lacs) 100.00 240.00 340.00 119.70 246.96 366.66 In late 2022, a marketing research estimated industrial volume for industrial and domestic flooring at 80 Lacs Rolls. Actual industry volume for 2023 was 70 Lacs Rolls.",What is the sales quantity variance for Industrial flooring rolls?,"` 6,00,000 (F)","` 5,00,000 (F)","` 7,00,000 (F)","` 5,00,000 (A)",b,"` 5,00,000 (F) Reason Industrial = ` 50 Ã— (2,10,000 â€“ 2,00,000) = ` 5,00,000 (F)"
44,3,"Zed company manufactures two types of flooring rolls. Budgeted and actual data for 2023 are- Static Budget Actual Result Industrial Domestic Total Industrial Domestic Total Unit Sales in Rolls ( â€˜000) 200 600 800 252 588 840 Contribution Margin ( ` in Lacs) 100.00 240.00 340.00 119.70 246.96 366.66 In late 2022, a marketing research estimated industrial volume for industrial and domestic flooring at 80 Lacs Rolls. Actual industry volume for 2023 was 70 Lacs Rolls.",What is the market size variance?,"` 21,50,000 (A)","` 50,50,000 (A)","` 42,50,000 (A)","` 42,50,000 (F)",c,"` 42,50,000 (A) Reason = 10% Ã— (70,00,000 Rolls â€“ 80,00,000 Rolls) Ã— ` 42.50 = ` 42,50,000 (A)"
44,4,"Zed company manufactures two types of flooring rolls. Budgeted and actual data for 2023 are- Static Budget Actual Result Industrial Domestic Total Industrial Domestic Total Unit Sales in Rolls ( â€˜000) 200 600 800 252 588 840 Contribution Margin ( ` in Lacs) 100.00 240.00 340.00 119.70 246.96 366.66 In late 2022, a marketing research estimated industrial volume for industrial and domestic flooring at 80 Lacs Rolls. Actual industry volume for 2023 was 70 Lacs Rolls.",What is the market share variance?,"` 40,10,000 (F)","` 19,50,000 (A)","` 59,50,000 (A)","` 59,50,000 (F)",d,"` 59,50,000 (F) Reason = (12% â€“ 10 %) Ã— 70,00,000 Rolls Ã— ` 42.50 = ` 59,50,000 (F)"
45,1,"7 Star Sports Co. (7SSC) is engaged in the manufacture of cricket bats. Following table shows the budgeted figures for the coming year: Particulars ` per unit Selling Price 4,800 Less: Components (1 Set) 1,200 Assembling Costs 2,000 Delivery Cost 800 Contribution 800 Components like willow, rubber grip and handle bar in a set, are bought in and an assembling process carried out to transform them into a single bat. Market is intensely competitive where 7SSC currently holds 30% market share. Annual demand of these bats is 1,00,000 units. On reviewing previous performance it is revealed that 3% of the bats supplied to customers were returned for free replacement because of faults. Defective components, which are initially bought in to assembling process, are held responsible for this. These returned bats cannot be repaired and have no scrap value. Supply of faulty bats to customers could be eliminated by implementing an inspection process immediately before the goods are delivered. This would improve customer perception thus resulting in an increase of 5% in current market share (making in all a total share of 35%).",What is the total quality non-conformance cost for the coming year?,"` 72,16,000","` 27,55,000","` 12,10,000","` 35,40,000",a,"` 72,16,000 Reason Calculation of Quality Non- Conformance Cost Annual Sales = 1,00,000 Ã— 30% = 30,000 units Number of returned bats which are replaced free of cost = 30,000x3/97 = 928 units Cost of 928 units that are replaced free of charge = 928 Ã— ` 4,000 = ` 37,12,000 (A) Contribution Lost (Market Share) due to faulty bats = ` 35,04,000 (B) So, Total Quality Non-Conformance Cost [(A) + (B)] = ` 72,16,000 Statement Showing â€œContribution Lost (Market Share) due to faulty batsâ€ Particulars ` â€˜000 Sales (5,000 units Ã— ` 4,800) 24,000 Less: Variable Cost [( ` 1,200 units + ` 2,000 + ` 800) Ã— 5,000 units)] 20,000 Less : Relevant Cost of faulty bats 155x (2,000+1,200) 496 Contribution 3,504 No. of Faulty Bats = 155 (5000x3/97)"
45,2,"7 Star Sports Co. (7SSC) is engaged in the manufacture of cricket bats. Following table shows the budgeted figures for the coming year: Particulars ` per unit Selling Price 4,800 Less: Components (1 Set) 1,200 Assembling Costs 2,000 Delivery Cost 800 Contribution 800 Components like willow, rubber grip and handle bar in a set, are bought in and an assembling process carried out to transform them into a single bat. Market is intensely competitive where 7SSC currently holds 30% market share. Annual demand of these bats is 1,00,000 units. On reviewing previous performance it is revealed that 3% of the bats supplied to customers were returned for free replacement because of faults. Defective components, which are initially bought in to assembling process, are held responsible for this. These returned bats cannot be repaired and have no scrap value. Supply of faulty bats to customers could be eliminated by implementing an inspection process immediately before the goods are delivered. This would improve customer perception thus resulting in an increase of 5% in current market share (making in all a total share of 35%).",What is the additional contribution expected due to the increase in market share after implementing the inspection process?,"` 24,00,000","` 30,00,000","` 35,04,000","` 40,00,000",c,"` 35,04,000 Reason Additional Contribution due to increase in market share = ` 35,04,000"
45,3,"7 Star Sports Co. (7SSC) is engaged in the manufacture of cricket bats. Following table shows the budgeted figures for the coming year: Particulars ` per unit Selling Price 4,800 Less: Components (1 Set) 1,200 Assembling Costs 2,000 Delivery Cost 800 Contribution 800 Components like willow, rubber grip and handle bar in a set, are bought in and an assembling process carried out to transform them into a single bat. Market is intensely competitive where 7SSC currently holds 30% market share. Annual demand of these bats is 1,00,000 units. On reviewing previous performance it is revealed that 3% of the bats supplied to customers were returned for free replacement because of faults. Defective components, which are initially bought in to assembling process, are held responsible for this. These returned bats cannot be repaired and have no scrap value. Supply of faulty bats to customers could be eliminated by implementing an inspection process immediately before the goods are delivered. This would improve customer perception thus resulting in an increase of 5% in current market share (making in all a total share of 35%).",How much will 7SSC save in delivery costs on the 928 faulty bats if the inspection process is implemented?,"` 7,42,400","` 5,16,000","` 6,20,000","` 7,26,000",a,"` 7,42,400 Reason Saving in the Delivery Cost on 928 faulty bats = 928 units Ã— ` 800 = ` 7,42,400"
45,4,"7 Star Sports Co. (7SSC) is engaged in the manufacture of cricket bats. Following table shows the budgeted figures for the coming year: Particulars ` per unit Selling Price 4,800 Less: Components (1 Set) 1,200 Assembling Costs 2,000 Delivery Cost 800 Contribution 800 Components like willow, rubber grip and handle bar in a set, are bought in and an assembling process carried out to transform them into a single bat. Market is intensely competitive where 7SSC currently holds 30% market share. Annual demand of these bats is 1,00,000 units. On reviewing previous performance it is revealed that 3% of the bats supplied to customers were returned for free replacement because of faults. Defective components, which are initially bought in to assembling process, are held responsible for this. These returned bats cannot be repaired and have no scrap value. Supply of faulty bats to customers could be eliminated by implementing an inspection process immediately before the goods are delivered. This would improve customer perception thus resulting in an increase of 5% in current market share (making in all a total share of 35%).",What is the total increase in profit expected due to the implementation of the inspection process?,"` 35,04,400","` 7,46,500","` 46,05,000","` 42,46,400",d,"` 42,46,400 Reason Additional Contribution due to increase in market share = ` 35,04,000 Saving in the Delivery Cost on 928 faulty bats = 928 units Ã— ` 800 = ` 7,42,400 Total Increase in Profit = ` 42,46,400"
46,1,"M. India Ltd. (MIL) is an automobile manufacturer in India and a subsidiary of Japanese automobile and motorcycle manufacturer Leon. It manufactures and sells a complete range of cars from the entry level to the hatchback to sedans and has a present market share of 22% of the Indian passenger car markets. MIL uses a system of standard costing to set its budgets. Budgets are set semi- annually by the Finance department after the approval of the Board of Directors at MIL. The Finance department prepares variance reports each month for review in the Board of Directors meeting, where actual performance is compared with the budgeted figures. Mr. Neeraj Thakur, group CEO of the Leon is of the opinion that Kaizen costing method should be implemented as a system of planning and control in the MIL.","Under Kaizen Costing, what is emphasized?",Large one-time improvements,Radical changes in the process,Sporadic improvements,Small but continuous improvements,d,Reason Refer Reason of Last MCQ
46,2,"M. India Ltd. (MIL) is an automobile manufacturer in India and a subsidiary of Japanese automobile and motorcycle manufacturer Leon. It manufactures and sells a complete range of cars from the entry level to the hatchback to sedans and has a present market share of 22% of the Indian passenger car markets. MIL uses a system of standard costing to set its budgets. Budgets are set semi- annually by the Finance department after the approval of the Board of Directors at MIL. The Finance department prepares variance reports each month for review in the Board of Directors meeting, where actual performance is compared with the budgeted figures. Mr. Neeraj Thakur, group CEO of the Leon is of the opinion that Kaizen costing method should be implemented as a system of planning and control in the MIL.",What is one key change required to implement Kaizen Costing at MIL?,From Standard Cost Control System to Cost Reduction System,From Cost Reduction System to Standard Cost Control System,From Activity-Based Costing to Job Order Costing,Value Engineering in the current costing system,a,From Standard Cost Control System to Cost Reduction System Reason Refer Reason of Last MCQ
46,3,"M. India Ltd. (MIL) is an automobile manufacturer in India and a subsidiary of Japanese automobile and motorcycle manufacturer Leon. It manufactures and sells a complete range of cars from the entry level to the hatchback to sedans and has a present market share of 22% of the Indian passenger car markets. MIL uses a system of standard costing to set its budgets. Budgets are set semi- annually by the Finance department after the approval of the Board of Directors at MIL. The Finance department prepares variance reports each month for review in the Board of Directors meeting, where actual performance is compared with the budgeted figures. Mr. Neeraj Thakur, group CEO of the Leon is of the opinion that Kaizen costing method should be implemented as a system of planning and control in the MIL.",How frequently should cost reduction targets be set under the Kaizen Costing system?,Annually,Semi-annually,Quarterly,Monthly or weekly,d,Reason Refer Reason of Last MCQ
46,4,"M. India Ltd. (MIL) is an automobile manufacturer in India and a subsidiary of Japanese automobile and motorcycle manufacturer Leon. It manufactures and sells a complete range of cars from the entry level to the hatchback to sedans and has a present market share of 22% of the Indian passenger car markets. MIL uses a system of standard costing to set its budgets. Budgets are set semi- annually by the Finance department after the approval of the Board of Directors at MIL. The Finance department prepares variance reports each month for review in the Board of Directors meeting, where actual performance is compared with the budgeted figures. Mr. Neeraj Thakur, group CEO of the Leon is of the opinion that Kaizen costing method should be implemented as a system of planning and control in the MIL.",Who should participate in setting standards under the Kaizen Costing system?,Only the Finance Department,Only the Board of Directors,External consultants,Workers and executives involved in the manufacturing process,d,Workers and executives involved in the manufacturing process Reason Refer Reason of Last MCQ
46,5,"M. India Ltd. (MIL) is an automobile manufacturer in India and a subsidiary of Japanese automobile and motorcycle manufacturer Leon. It manufactures and sells a complete range of cars from the entry level to the hatchback to sedans and has a present market share of 22% of the Indian passenger car markets. MIL uses a system of standard costing to set its budgets. Budgets are set semi- annually by the Finance department after the approval of the Board of Directors at MIL. The Finance department prepares variance reports each month for review in the Board of Directors meeting, where actual performance is compared with the budgeted figures. Mr. Neeraj Thakur, group CEO of the Leon is of the opinion that Kaizen costing method should be implemented as a system of planning and control in the MIL.",Which of the following key changes is vital for MIL's planning and control system to support the adoption of Kaizen Costing Concepts?,Transition from a Cost Reduction System to a Standard Cost Control System,Increase the periodicity of setting standards from semi-annually to annually,Include participation of workers and executives in setting standards,Eliminate variance reports from the review process,c,"Reason (All MCQs) Kaizen Costing emphasizes on small but continuous improvement . Targets once set at the beginning of the year or activities are updated continuously to reflect the improvement that has already been achieved and that are yet to be achieved. The suggestive changes which are required to be adopted Kaizen Costing concepts in MIL are as follows: Standard Cost Control System to Cost Reduction System: Traditionally Standard Costing system assumes stability in the current manufacturing process and standards are set keeping the normal manufacturing process into account thus the whole effort is on to meet performance cost standard. On the other hand, Kaizen Costing believes in continuous improvements in manufacturing processes and hence, the goal is to achieve cost reduction target. The first change required is the standard setting methodology i.e. from earlier Cost Control System to Cost Reduction System. Reduction in the periodicity of setting Standards and Variance Analysis: Under the existing planning and control system followed by the MIL, standards are set semi-annually and based on these standards monthly variance reports are generated for analysis. But under Kaizen Costing system cost reduction targets are set for small periods say for a week or a month. So the period covered under a standard should be reduced from semi-annually to monthly and the current practice of generating variance reports may be continued or may be reduced to a week. Participation of Executives or Workers in standard setting: Under the Kaizen Costing system participation of workers or executives who are actually involved in the manufacturing process are highly appreciated while setting standards. So, the current system of setting budgets and standards by the Finance department with the mere consent of Board of Directors required to be changed."
